Company,Date,Open,High,Low,Close,Volume,Adj Close
AAPL,15-May-17,156.009995,156.649994,155.050003,155.699997,26009700,154.535416
AAPL,12-May-17,154.699997,156.419998,154.669998,156.100006,32527000,154.932449
AAPL,11-May-17,152.449997,154.070007,152.309998,153.949997,27255100,152.798523
AAPL,10-May-17,153.630005,153.940002,152.110001,153.259995,25805700,151.488388
AAPL,9-May-17,153.869995,154.880005,153.449997,153.990005,39130400,152.209961
AAPL,8-May-17,149.029999,153.699997,149.029999,153.009995,48752400,151.241272
AAPL,5-May-17,146.759995,148.979996,146.759995,148.960007,27327700,147.238113
AAPL,4-May-17,146.520004,147.139999,145.809998,146.529999,23371900,144.836182
AAPL,3-May-17,145.589996,147.490005,144.270004,147.059998,45697000,145.360062
AAPL,2-May-17,147.539993,148.089996,146.839996,147.509995,45352200,145.804855
AAPL,1-May-17,145.100006,147.199997,144.960007,146.580002,33602900,144.885605
AAPL,28-Apr-17,144.089996,144.300003,143.270004,143.649994,20860400,141.989456
AAPL,27-Apr-17,143.919998,144.160004,143.309998,143.789993,14246300,142.127869
AAPL,26-Apr-17,144.470001,144.600006,143.380005,143.679993,20041200,142.019119
AAPL,25-Apr-17,143.910004,144.899994,143.869995,144.529999,18871500,142.859299
AAPL,24-Apr-17,143.5,143.949997,143.179993,143.639999,17134300,141.979584
AAPL,21-Apr-17,142.440002,142.679993,141.850006,142.270004,17320900,140.625443
AAPL,20-Apr-17,141.220001,142.919998,141.160004,142.440002,23319600,140.793457
AAPL,19-Apr-17,141.880005,142,140.449997,140.679993,17328400,139.053818
AAPL,18-Apr-17,141.410004,142.039993,141.110001,141.199997,14697500,139.567795
AAPL,17-Apr-17,141.479996,141.880005,140.869995,141.830002,16582100,140.190521
AAPL,13-Apr-17,141.910004,142.380005,141.050003,141.050003,17822900,139.41954
AAPL,12-Apr-17,141.600006,142.149994,141.009995,141.800003,20350000,140.160873
AAPL,11-Apr-17,142.940002,143.350006,140.059998,141.630005,30379400,139.992844
AAPL,10-Apr-17,143.600006,143.880005,142.899994,143.169998,18933400,141.51503
AAPL,7-Apr-17,143.729996,144.179993,143.270004,143.339996,16672200,141.68306
AAPL,6-Apr-17,144.289993,144.520004,143.449997,143.660004,21149000,141.999374
AAPL,5-Apr-17,144.220001,145.460007,143.809998,144.020004,27717900,142.355209
AAPL,4-Apr-17,143.25,144.889999,143.169998,144.770004,19891400,143.096542
AAPL,3-Apr-17,143.710007,144.119995,143.050003,143.699997,19985700,142.03891
AAPL,31-Mar-17,143.720001,144.270004,143.009995,143.660004,19661700,141.999374
AAPL,30-Mar-17,144.190002,144.5,143.5,143.929993,21207300,142.266235
AAPL,29-Mar-17,143.679993,144.490005,143.190002,144.119995,29190000,142.454041
AAPL,28-Mar-17,140.910004,144.039993,140.619995,143.800003,33374800,142.137741
AAPL,27-Mar-17,139.389999,141.220001,138.619995,140.880005,23575100,139.251511
AAPL,24-Mar-17,141.5,141.740005,140.350006,140.639999,22395600,139.014267
AAPL,23-Mar-17,141.259995,141.580002,140.610001,140.919998,20346300,139.291031
AAPL,22-Mar-17,139.850006,141.600006,139.759995,141.419998,25860200,139.785248
AAPL,21-Mar-17,142.110001,142.800003,139.729996,139.839996,39529900,138.223511
AAPL,20-Mar-17,140.399994,141.5,140.229996,141.460007,21542000,139.824799
AAPL,17-Mar-17,141,141,139.889999,139.990005,43885000,138.37178
AAPL,16-Mar-17,140.720001,141.020004,140.259995,140.690002,19232000,139.06369
AAPL,15-Mar-17,139.410004,140.75,139.029999,140.460007,25691800,138.836365
AAPL,14-Mar-17,139.300003,139.649994,138.839996,138.990005,15309100,137.383347
AAPL,13-Mar-17,138.850006,139.429993,138.820007,139.199997,17421700,137.590912
AAPL,10-Mar-17,139.25,139.360001,138.639999,139.139999,19612800,137.531601
AAPL,9-Mar-17,138.740005,138.789993,137.050003,138.679993,22155900,137.07692
AAPL,8-Mar-17,138.949997,139.800003,138.820007,139,18707200,137.393234
AAPL,7-Mar-17,139.059998,139.979996,138.789993,139.520004,17446300,137.907227
AAPL,6-Mar-17,139.369995,139.770004,138.600006,139.339996,21750000,137.729309
AAPL,3-Mar-17,138.779999,139.830002,138.589996,139.779999,21108100,138.1642
AAPL,2-Mar-17,140,140.279999,138.759995,138.960007,26211000,137.353699
AAPL,1-Mar-17,137.889999,140.149994,137.600006,139.789993,36414600,138.174088
AAPL,28-Feb-17,137.080002,137.440002,136.699997,136.990005,23482900,135.406479
AAPL,27-Feb-17,137.139999,137.440002,136.279999,136.929993,20257400,135.347153
AAPL,24-Feb-17,135.910004,136.660004,135.279999,136.660004,21776600,135.080292
AAPL,23-Feb-17,137.380005,137.479996,136.300003,136.529999,20788200,134.951782
AAPL,22-Feb-17,136.429993,137.119995,136.110001,137.110001,20836900,135.52507
AAPL,21-Feb-17,136.229996,136.75,135.979996,136.699997,24507200,135.119827
AAPL,17-Feb-17,135.100006,135.830002,135.100006,135.720001,22198200,134.151154
AAPL,16-Feb-17,135.669998,135.899994,134.839996,135.350006,22584600,133.785416
AAPL,15-Feb-17,135.520004,136.270004,134.619995,135.509995,35623100,133.943573
AAPL,14-Feb-17,133.470001,135.089996,133.25,135.020004,33226200,133.459244
AAPL,13-Feb-17,133.080002,133.820007,132.75,133.289993,23035400,131.749222
AAPL,10-Feb-17,132.460007,132.940002,132.050003,132.119995,20065500,130.592758
AAPL,9-Feb-17,131.649994,132.449997,131.119995,132.419998,28349900,130.889282
AAPL,8-Feb-17,131.350006,132.220001,131.220001,132.039993,23004100,129.950287
AAPL,7-Feb-17,130.539993,132.089996,130.449997,131.529999,38183800,129.448349
AAPL,6-Feb-17,129.130005,130.5,128.899994,130.289993,26845900,128.227966
AAPL,3-Feb-17,128.309998,129.190002,128.160004,129.080002,24507300,127.037125
AAPL,2-Feb-17,127.980003,129.389999,127.779999,128.529999,33710400,126.495819
AAPL,1-Feb-17,127.029999,130.490005,127.010002,128.75,111985000,126.712341
AAPL,31-Jan-17,121.150002,121.389999,120.620003,121.349998,49201000,119.429459
AAPL,30-Jan-17,120.93,121.629997,120.660004,121.629997,30377500,119.705017
AAPL,27-Jan-17,122.139999,122.349998,121.599998,121.949997,20562900,120.019958
AAPL,26-Jan-17,121.669998,122.440002,121.599998,121.940002,26337600,120.010132
AAPL,25-Jan-17,120.419998,122.099998,120.279999,121.879997,32377600,119.951073
AAPL,24-Jan-17,119.550003,120.099998,119.5,119.970001,23211000,118.071304
AAPL,23-Jan-17,120,120.809998,119.769997,120.080002,22050200,118.179558
AAPL,20-Jan-17,120.449997,120.449997,119.730003,120,32597900,118.100822
AAPL,19-Jan-17,119.400002,120.089996,119.370003,119.779999,25597300,117.8843
AAPL,18-Jan-17,120,120.5,119.709999,119.989998,23713000,118.090981
AAPL,17-Jan-17,118.339996,120.239998,118.220001,120,34439800,118.100822
AAPL,13-Jan-17,119.110001,119.620003,118.809998,119.040001,26111900,117.156021
AAPL,12-Jan-17,118.900002,119.300003,118.209999,119.25,27086200,117.362694
AAPL,11-Jan-17,118.739998,119.93,118.599998,119.75,27588600,117.854782
AAPL,10-Jan-17,118.769997,119.379997,118.300003,119.110001,24462100,117.224907
AAPL,9-Jan-17,117.949997,119.43,117.940002,118.989998,33561900,117.106812
AAPL,6-Jan-17,116.779999,118.160004,116.470001,117.910004,31751900,116.043915
AAPL,5-Jan-17,115.919998,116.860001,115.809998,116.610001,22193600,114.764473
AAPL,4-Jan-17,115.849998,116.510002,115.75,116.019997,21118100,114.183815
AAPL,3-Jan-17,115.800003,116.330002,114.760002,116.150002,28781900,114.31176
AAPL,30-Dec-16,116.650002,117.199997,115.43,115.82,30586300,113.986984
AAPL,29-Dec-16,116.449997,117.110001,116.400002,116.730003,15039500,114.882584
AAPL,28-Dec-16,117.519997,118.019997,116.199997,116.760002,20905900,114.912109
AAPL,27-Dec-16,116.519997,117.800003,116.489998,117.260002,18296900,115.40419
AAPL,23-Dec-16,115.589996,116.519997,115.589996,116.519997,14181200,114.675896
AAPL,22-Dec-16,116.349998,116.510002,115.639999,116.290001,26085900,114.449547
AAPL,21-Dec-16,116.800003,117.400002,116.779999,117.059998,23783200,115.207359
AAPL,20-Dec-16,116.739998,117.5,116.68,116.949997,21425000,115.099098
AAPL,19-Dec-16,115.800003,117.379997,115.75,116.639999,27779400,114.793999
AAPL,16-Dec-16,116.470001,116.5,115.650002,115.970001,44351100,114.134605
AAPL,15-Dec-16,115.379997,116.730003,115.230003,115.82,46524500,113.986984
AAPL,14-Dec-16,115.040001,116.199997,114.980003,115.190002,34031800,113.366951
AAPL,13-Dec-16,113.839996,115.919998,113.75,115.190002,43733800,113.366951
AAPL,12-Dec-16,113.290001,115,112.489998,113.300003,26374400,111.506866
AAPL,9-Dec-16,112.309998,114.699997,112.309998,113.949997,34402600,112.146576
AAPL,8-Dec-16,110.860001,112.43,110.599998,112.120003,27068300,110.345543
AAPL,7-Dec-16,109.260002,111.190002,109.160004,111.029999,29998700,109.272781
AAPL,6-Dec-16,109.5,110.360001,109.190002,109.949997,26195500,108.209877
AAPL,5-Dec-16,110,110.029999,108.25,109.110001,34324500,107.383171
AAPL,2-Dec-16,109.169998,110.089996,108.849998,109.900002,26528000,108.160675
AAPL,1-Dec-16,110.370003,110.940002,109.029999,109.489998,37086900,107.757156
AAPL,30-Nov-16,111.599998,112.199997,110.269997,110.519997,36162300,108.770859
AAPL,29-Nov-16,110.779999,112.029999,110.07,111.459999,28528800,109.695992
AAPL,28-Nov-16,111.43,112.470001,111.389999,111.57,27194000,109.804245
AAPL,25-Nov-16,111.129997,111.870003,110.949997,111.790001,11475900,110.020767
AAPL,23-Nov-16,111.360001,111.510002,110.330002,111.230003,27426400,109.469627
AAPL,22-Nov-16,111.949997,112.419998,111.400002,111.800003,25965500,110.030602
