Company,Date,Open,High,Low,Close,Volume,Adj Close
IBM,17-Oct-16,154.449997,155.889999,154.339996,154.770004,5890400,147.651657
IBM,14-Oct-16,154.470001,155.529999,154.089996,154.449997,4358200,147.346375
IBM,13-Oct-16,153.699997,154.220001,152.270004,153.720001,2909900,146.649963
IBM,12-Oct-16,154.970001,154.970001,153.080002,154.289993,2964000,147.193726
IBM,11-Oct-16,156.729996,156.949997,153.889999,154.789993,2901300,147.670746
IBM,10-Oct-16,156.710007,158.490005,156.660004,157.020004,2449800,149.798187
IBM,7-Oct-16,157.139999,157.699997,154.860001,155.669998,2671900,148.510269
IBM,6-Oct-16,156.839996,157.429993,155.889999,156.880005,1950100,149.664612
IBM,5-Oct-16,157.070007,157.830002,156.720001,157.080002,1684500,149.855423
IBM,4-Oct-16,157.669998,158.529999,155.820007,156.460007,2884100,149.263947
IBM,3-Oct-16,158.059998,158.369995,157.020004,157.610001,2227800,150.361038
IBM,30-Sep-16,158.899994,159.839996,158.059998,158.850006,3596900,151.544022
IBM,29-Sep-16,158.630005,165,157.460007,158.110001,3374800,150.838058
IBM,28-Sep-16,156.990005,158.630005,156.229996,158.289993,3310000,151.009781
IBM,27-Sep-16,154.320007,156.770004,153.809998,156.770004,2987200,149.559677
IBM,26-Sep-16,154.460007,154.460007,153.460007,153.979996,2533300,146.897995
IBM,23-Sep-16,155.619995,156.039993,154.710007,154.979996,2702200,147.852005
IBM,22-Sep-16,156.149994,157.220001,155.690002,156.110001,2691100,148.930038
IBM,21-Sep-16,154.910004,155.679993,153.869995,155.529999,2473900,148.376709
IBM,20-Sep-16,155.869995,156.570007,154.449997,154.449997,2159100,147.346375
IBM,19-Sep-16,154.869995,156.190002,154.550003,154.869995,2442800,147.747055
IBM,16-Sep-16,155.039993,155.399994,153.470001,153.839996,6463600,146.76445
IBM,15-Sep-16,154.300003,156.330002,153.210007,155.660004,3645600,148.500732
IBM,14-Sep-16,155.699997,155.869995,153.389999,154.050003,3860600,146.964767
IBM,13-Sep-16,157.630005,157.929993,155.5,155.809998,3636700,148.643814
IBM,12-Sep-16,155.259995,158.529999,154.839996,158.289993,4367500,151.009781
IBM,9-Sep-16,158.029999,158.399994,155.649994,155.690002,5186000,148.529358
IBM,8-Sep-16,160.550003,161.210007,158.759995,159,3919300,151.687119
IBM,7-Sep-16,160.190002,161.759995,160,161.639999,2867300,154.205704
IBM,6-Sep-16,159.880005,160.860001,159.110001,160.350006,2994100,152.975021
IBM,2-Sep-16,159.880005,160.570007,159.149994,159.550003,2315400,152.211823
IBM,1-Sep-16,158.320007,159.619995,158.100006,159.539993,2358400,152.202271
IBM,31-Aug-16,159.660004,159.660004,158.259995,158.880005,2323600,151.572632
IBM,30-Aug-16,159.759995,160.149994,158.809998,159.399994,1813300,152.06871
IBM,29-Aug-16,158.830002,160.210007,158.5,159.720001,2443200,152.374008
IBM,26-Aug-16,158.880005,160.440002,157.850006,158.320007,2498900,151.038406
IBM,25-Aug-16,159,159.539993,158.419998,158.630005,2575000,151.334137
IBM,24-Aug-16,159.889999,160.179993,158.320007,159.050003,3645800,151.734833
IBM,23-Aug-16,160.330002,161.339996,160.229996,160.259995,2838100,152.88916
IBM,22-Aug-16,160,160.570007,159.130005,160,2039300,152.641129
IBM,19-Aug-16,160.839996,160.910004,159.520004,160.039993,2815200,152.679276
IBM,18-Aug-16,160.889999,162,160.440002,161.360001,3652000,153.938568
IBM,17-Aug-16,160.970001,161.160004,159.839996,160.440002,3225900,153.060883
